timestamp,dose_rate_uSvh,raw,elevated
2026-03-24T07:39:08+00:00,36.36,3636,True
2026-03-24T07:49:08+00:00,36.36,3636,True
2026-03-24T07:59:08+00:00,38.92,3892,True
2026-03-24T08:09:08+00:00,38.92,3892,True
2026-03-24T08:19:08+00:00,44.04,4404,True
2026-03-24T08:29:08+00:00,46.6,4660,True
2026-03-24T08:39:08+00:00,51.72,5172,True
2026-03-24T08:49:08+00:00,54.28,5428,True
2026-03-24T08:59:08+00:00,56.84,5684,True
2026-03-24T09:09:08+00:00,56.84,5684,True
2026-03-24T09:19:08+00:00,56.84,5684,True
2026-03-24T09:29:08+00:00,54.28,5428,True
2026-03-24T09:39:08+00:00,51.72,5172,True
2026-03-24T09:49:08+00:00,49.16,4916,True
2026-03-24T09:59:08+00:00,44.04,4404,True
2026-03-24T10:09:08+00:00,38.92,3892,True
2026-03-24T10:19:08+00:00,31.24,3124,True
2026-03-24T10:29:08+00:00,26.12,2612,True
2026-03-24T10:39:08+00:00,23.56,2356,True
2026-03-24T10:49:08+00:00,21.0,2100,True
2026-03-24T10:59:08+00:00,15.88,1588,True
2026-03-24T11:09:08+00:00,13.22,1322,True
2026-03-24T11:19:08+00:00,10.76,1076,True
2026-03-24T11:29:08+00:00,10.76,1076,True
2026-03-24T11:39:08+00:00,10.76,1076,True
2026-03-24T11:49:08+00:00,13.32,1332,True
2026-03-24T11:59:08+00:00,18.44,1844,True
2026-03-24T12:09:08+00:00,21.0,2100,True
2026-03-24T12:19:08+00:00,26.12,2612,True
2026-03-24T12:29:08+00:00,28.68,2868,True
2026-03-24T12:39:08+00:00,31.24,3124,True
2026-03-24T12:49:08+00:00,36.36,3636,True
2026-03-24T12:59:08+00:00,38.92,3892,True
2026-03-24T13:09:08+00:00,38.92,3892,True
2026-03-24T13:19:08+00:00,46.6,4660,True
2026-03-24T13:29:08+00:00,46.6,4660,True
2026-03-24T13:39:08+00:00,49.16,4916,True
2026-03-24T13:49:08+00:00,49.16,4916,True
2026-03-24T13:59:08+00:00,49.16,4916,True
2026-03-24T14:09:08+00:00,49.16,4916,True
2026-03-24T14:19:08+00:00,51.72,5172,True
2026-03-24T14:29:08+00:00,49.16,4916,True
2026-03-24T14:39:08+00:00,51.72,5172,True
2026-03-24T14:49:08+00:00,49.16,4916,True
2026-03-24T14:59:08+00:00,44.04,4404,True
2026-03-24T15:09:08+00:00,41.48,4148,True
2026-03-24T15:19:08+00:00,38.92,3892,True
2026-03-24T15:29:08+00:00,36.36,3636,True
2026-03-24T15:39:08+00:00,33.8,3380,True
2026-03-24T15:49:08+00:00,31.24,3124,True
2026-03-24T15:59:08+00:00,31.24,3124,True
2026-03-24T16:09:08+00:00,35.28,3528,True
2026-03-24T16:19:08+00:00,31.24,3124,True
2026-03-24T16:29:08+00:00,31.24,3124,True
2026-03-24T16:39:08+00:00,31.24,3124,True
2026-03-24T16:49:08+00:00,31.24,3124,True
2026-03-24T16:59:08+00:00,31.24,3124,True
2026-03-24T17:09:08+00:00,31.24,3124,True
2026-03-24T17:19:08+00:00,31.24,3124,True
2026-03-24T17:29:08+00:00,31.24,3124,True
2026-03-24T17:39:08+00:00,28.68,2868,True
2026-03-24T17:49:08+00:00,26.12,2612,True
2026-03-24T17:59:08+00:00,23.56,2356,True
2026-03-24T18:09:08+00:00,23.56,2356,True
2026-03-24T18:19:08+00:00,21.0,2100,True
2026-03-24T18:29:08+00:00,18.44,1844,True
2026-03-24T18:39:08+00:00,18.44,1844,True
2026-03-24T18:49:08+00:00,15.88,1588,True
2026-03-24T18:59:08+00:00,15.88,1588,True
2026-03-24T19:09:08+00:00,15.88,1588,True
2026-03-24T19:19:08+00:00,15.88,1588,True
2026-03-24T19:29:08+00:00,18.44,1844,True
2026-03-24T19:39:08+00:00,21.0,2100,True
2026-03-24T19:49:08+00:00,23.56,2356,True
2026-03-24T19:59:08+00:00,26.12,2612,True
2026-03-24T20:09:08+00:00,28.68,2868,True
2026-03-24T20:19:08+00:00,31.24,3124,True
2026-03-24T20:29:08+00:00,33.8,3380,True
2026-03-24T20:39:08+00:00,33.8,3380,True
2026-03-24T20:49:08+00:00,33.8,3380,True
2026-03-24T20:59:08+00:00,33.8,3380,True
2026-03-24T21:09:08+00:00,32.66,3266,True
